General Index,Voltage,Sensor
2267,35.58,sensorProximidad_data.csv
2268,35.58,sensorProximidad_data.csv
2269,35.58,sensorProximidad_data.csv
2270,35.05,sensorProximidad_data.csv
2271,35.58,sensorProximidad_data.csv
2272,35.58,sensorProximidad_data.csv
2273,35.56,sensorProximidad_data.csv
2274,35.56,sensorProximidad_data.csv
2275,35.56,sensorProximidad_data.csv
2276,35.82,sensorProximidad_data.csv
2277,30.62,sensorProximidad_data.csv
2278,23.55,sensorProximidad_data.csv
2279,16.64,sensorProximidad_data.csv
2280,13.96,sensorProximidad_data.csv
2281,14.28,sensorProximidad_data.csv
2282,15.98,sensorProximidad_data.csv
2283,19.5,sensorProximidad_data.csv
2284,28.78,sensorProximidad_data.csv
2285,34.78,sensorProximidad_data.csv
2286,36.06,sensorProximidad_data.csv
2287,36.53,sensorProximidad_data.csv
2288,36.5,sensorProximidad_data.csv
2289,36.06,sensorProximidad_data.csv
2290,36.04,sensorProximidad_data.csv
2291,36.06,sensorProximidad_data.csv
2292,36.04,sensorProximidad_data.csv
2293,36.04,sensorProximidad_data.csv
2294,36.06,sensorProximidad_data.csv
2295,36.04,sensorProximidad_data.csv
2296,36.06,sensorProximidad_data.csv
2297,36.06,sensorProximidad_data.csv
2298,36.04,sensorProximidad_data.csv
2299,34.76,sensorProximidad_data.csv
2300,31.13,sensorProximidad_data.csv
2301,32.71,sensorProximidad_data.csv
2302,31.4,sensorProximidad_data.csv
2303,32.16,sensorProximidad_data.csv
2304,32.16,sensorProximidad_data.csv
2305,33.47,sensorProximidad_data.csv
2306,33.47,sensorProximidad_data.csv
2307,33.47,sensorProximidad_data.csv
2308,36.28,sensorProximidad_data.csv
2309,32.18,sensorProximidad_data.csv
2310,29.83,sensorProximidad_data.csv
2311,20.45,sensorProximidad_data.csv
2312,11.92,sensorProximidad_data.csv
2313,7.84,sensorProximidad_data.csv
2314,6.85,sensorProximidad_data.csv
2315,19.53,sensorProximidad_data.csv
2316,29.33,sensorProximidad_data.csv
2317,32.18,sensorProximidad_data.csv
2318,32.18,sensorProximidad_data.csv
2319,32.18,sensorProximidad_data.csv
2320,32.18,sensorProximidad_data.csv
2321,32.18,sensorProximidad_data.csv
2322,32.18,sensorProximidad_data.csv
2323,32.18,sensorProximidad_data.csv
2324,32.18,sensorProximidad_data.csv
2325,32.18,sensorProximidad_data.csv
2326,32.18,sensorProximidad_data.csv
2327,32.18,sensorProximidad_data.csv
2328,32.18,sensorProximidad_data.csv
2329,32.16,sensorProximidad_data.csv
2330,32.18,sensorProximidad_data.csv
2331,32.18,sensorProximidad_data.csv
2332,32.18,sensorProximidad_data.csv
2333,32.18,sensorProximidad_data.csv
2334,32.18,sensorProximidad_data.csv
2335,32.18,sensorProximidad_data.csv
2336,32.16,sensorProximidad_data.csv
2337,32.18,sensorProximidad_data.csv
2338,32.18,sensorProximidad_data.csv
2339,32.18,sensorProximidad_data.csv
2340,32.18,sensorProximidad_data.csv
2341,33.47,sensorProximidad_data.csv
2342,32.16,sensorProximidad_data.csv
2343,32.18,sensorProximidad_data.csv
2344,33.47,sensorProximidad_data.csv
2345,32.18,sensorProximidad_data.csv
2346,32.69,sensorProximidad_data.csv
2347,33.47,sensorProximidad_data.csv
2348,32.18,sensorProximidad_data.csv
2349,32.69,sensorProximidad_data.csv
2350,32.69,sensorProximidad_data.csv
2351,32.71,sensorProximidad_data.csv
2352,32.69,sensorProximidad_data.csv
2353,32.71,sensorProximidad_data.csv
2354,32.71,sensorProximidad_data.csv
2355,34.76,sensorProximidad_data.csv
2356,29.58,sensorProximidad_data.csv
2357,22.39,sensorProximidad_data.csv
2358,17.59,sensorProximidad_data.csv
2359,14.98,sensorProximidad_data.csv
2360,9.86,sensorProximidad_data.csv
2361,8.48,sensorProximidad_data.csv
2362,6.87,sensorProximidad_data.csv
2363,14.64,sensorProximidad_data.csv
2364,22.98,sensorProximidad_data.csv
2365,25.87,sensorProximidad_data.csv
2366,32.18,sensorProximidad_data.csv
2367,32.16,sensorProximidad_data.csv
2368,32.18,sensorProximidad_data.csv
2369,33.47,sensorProximidad_data.csv
2370,33.47,sensorProximidad_data.csv
2371,32.18,sensorProximidad_data.csv
2372,32.18,sensorProximidad_data.csv
2373,32.18,sensorProximidad_data.csv
2374,32.18,sensorProximidad_data.csv
2375,33.47,sensorProximidad_data.csv
2376,32.18,sensorProximidad_data.csv
2377,32.69,sensorProximidad_data.csv
2378,32.69,sensorProximidad_data.csv
2379,32.71,sensorProximidad_data.csv
2380,32.69,sensorProximidad_data.csv
2381,32.71,sensorProximidad_data.csv
2382,32.69,sensorProximidad_data.csv
2383,32.71,sensorProximidad_data.csv
2384,32.71,sensorProximidad_data.csv
2385,32.71,sensorProximidad_data.csv
2386,33.49,sensorProximidad_data.csv
2387,33.47,sensorProximidad_data.csv
2388,32.18,sensorProximidad_data.csv
2389,32.16,sensorProximidad_data.csv
2390,32.18,sensorProximidad_data.csv
2391,32.16,sensorProximidad_data.csv
2392,32.18,sensorProximidad_data.csv
2393,32.18,sensorProximidad_data.csv
2394,32.18,sensorProximidad_data.csv
2395,32.16,sensorProximidad_data.csv
2396,32.18,sensorProximidad_data.csv
2397,32.18,sensorProximidad_data.csv
2398,32.18,sensorProximidad_data.csv
2399,32.18,sensorProximidad_data.csv
2400,32.18,sensorProximidad_data.csv
2401,32.18,sensorProximidad_data.csv
2402,32.18,sensorProximidad_data.csv
2403,32.16,sensorProximidad_data.csv
2404,32.16,sensorProximidad_data.csv
2405,32.16,sensorProximidad_data.csv
2406,32.16,sensorProximidad_data.csv
2407,32.16,sensorProximidad_data.csv
2408,33.47,sensorProximidad_data.csv
2409,32.18,sensorProximidad_data.csv
2410,32.71,sensorProximidad_data.csv
2411,32.71,sensorProximidad_data.csv
2412,32.18,sensorProximidad_data.csv
2413,33.49,sensorProximidad_data.csv
2414,33.47,sensorProximidad_data.csv
2415,32.18,sensorProximidad_data.csv
2416,32.18,sensorProximidad_data.csv
2417,33.47,sensorProximidad_data.csv
2418,32.98,sensorProximidad_data.csv
2419,28.78,sensorProximidad_data.csv
2420,23.55,sensorProximidad_data.csv
2421,17.27,sensorProximidad_data.csv
2422,16.95,sensorProximidad_data.csv
2423,19.53,sensorProximidad_data.csv
2424,24.43,sensorProximidad_data.csv
2425,29.58,sensorProximidad_data.csv
2426,32.16,sensorProximidad_data.csv
2427,32.18,sensorProximidad_data.csv
2428,32.18,sensorProximidad_data.csv
2429,31.65,sensorProximidad_data.csv
2430,28.78,sensorProximidad_data.csv
2431,24.41,sensorProximidad_data.csv
2432,28.49,sensorProximidad_data.csv
2433,22.68,sensorProximidad_data.csv
2434,16.64,sensorProximidad_data.csv
2435,16,sensorProximidad_data.csv
2436,17.92,sensorProximidad_data.csv
2437,16,sensorProximidad_data.csv
2438,15.3,sensorProximidad_data.csv
2439,14.98,sensorProximidad_data.csv
2440,16.95,sensorProximidad_data.csv
2441,16.32,sensorProximidad_data.csv
2442,14.98,sensorProximidad_data.csv
2443,13.62,sensorProximidad_data.csv
2444,12.24,sensorProximidad_data.csv
2445,18.24,sensorProximidad_data.csv
2446,23.55,sensorProximidad_data.csv
2447,19.82,sensorProximidad_data.csv
2448,56.3,sensorProximidad_data.csv
2449,56.3,sensorProximidad_data.csv
2450,56.3,sensorProximidad_data.csv
2451,804.56,sensorProximidad_data.csv
2452,83.39,sensorProximidad_data.csv
2453,804.49,sensorProximidad_data.csv
2454,56.29,sensorProximidad_data.csv
2455,56.29,sensorProximidad_data.csv
2456,56.29,sensorProximidad_data.csv
2457,56.3,sensorProximidad_data.csv
2458,56.3,sensorProximidad_data.csv
2459,56.3,sensorProximidad_data.csv
2460,56.29,sensorProximidad_data.csv
2461,56.32,sensorProximidad_data.csv
2462,56.3,sensorProximidad_data.csv
2463,57,sensorProximidad_data.csv
2464,28.19,sensorProximidad_data.csv
2465,24.41,sensorProximidad_data.csv
2466,28.48,sensorProximidad_data.csv
2467,29.07,sensorProximidad_data.csv
2468,36.75,sensorProximidad_data.csv
2469,37.21,sensorProximidad_data.csv
2470,56.3,sensorProximidad_data.csv
2471,50.03,sensorProximidad_data.csv
2472,33.74,sensorProximidad_data.csv
2473,31.4,sensorProximidad_data.csv
2474,31.42,sensorProximidad_data.csv
2475,31.4,sensorProximidad_data.csv
2476,31.4,sensorProximidad_data.csv
2477,31.4,sensorProximidad_data.csv
2478,31.4,sensorProximidad_data.csv
2479,31.4,sensorProximidad_data.csv
2480,31.4,sensorProximidad_data.csv
2481,31.42,sensorProximidad_data.csv
2482,31.4,sensorProximidad_data.csv
2483,31.42,sensorProximidad_data.csv
2484,31.4,sensorProximidad_data.csv
2485,31.4,sensorProximidad_data.csv
2486,31.4,sensorProximidad_data.csv
2487,31.4,sensorProximidad_data.csv
2488,31.4,sensorProximidad_data.csv
2489,31.42,sensorProximidad_data.csv
2490,31.42,sensorProximidad_data.csv
2491,31.4,sensorProximidad_data.csv
2492,31.4,sensorProximidad_data.csv
2493,31.4,sensorProximidad_data.csv
2494,31.4,sensorProximidad_data.csv
2495,31.4,sensorProximidad_data.csv
2496,31.4,sensorProximidad_data.csv
2497,31.4,sensorProximidad_data.csv
2498,31.4,sensorProximidad_data.csv
2499,31.42,sensorProximidad_data.csv
2500,31.42,sensorProximidad_data.csv
2501,31.4,sensorProximidad_data.csv
2502,31.42,sensorProximidad_data.csv
2503,31.38,sensorProximidad_data.csv
2504,31.4,sensorProximidad_data.csv
2505,31.4,sensorProximidad_data.csv
2506,31.4,sensorProximidad_data.csv
2507,31.4,sensorProximidad_data.csv
2508,31.4,sensorProximidad_data.csv
2509,31.4,sensorProximidad_data.csv
2510,31.4,sensorProximidad_data.csv
2511,31.4,sensorProximidad_data.csv
2512,31.4,sensorProximidad_data.csv
2513,31.4,sensorProximidad_data.csv
2514,31.4,sensorProximidad_data.csv
2515,31.4,sensorProximidad_data.csv
2516,31.4,sensorProximidad_data.csv
2517,31.42,sensorProximidad_data.csv
2518,31.42,sensorProximidad_data.csv
2519,31.42,sensorProximidad_data.csv
2520,31.4,sensorProximidad_data.csv
2521,31.4,sensorProximidad_data.csv
2522,31.4,sensorProximidad_data.csv
2523,31.4,sensorProximidad_data.csv
2524,31.4,sensorProximidad_data.csv
2525,19.82,sensorProximidad_data.csv
2526,15.67,sensorProximidad_data.csv
2527,16.32,sensorProximidad_data.csv
2528,13.62,sensorProximidad_data.csv
2529,14.3,sensorProximidad_data.csv
2530,13.96,sensorProximidad_data.csv
2531,15.67,sensorProximidad_data.csv
2532,16.32,sensorProximidad_data.csv
2533,16.32,sensorProximidad_data.csv
2534,16.64,sensorProximidad_data.csv
2535,19.53,sensorProximidad_data.csv
2536,20.15,sensorProximidad_data.csv
2537,18.85,sensorProximidad_data.csv
2538,15.33,sensorProximidad_data.csv
2539,16.32,sensorProximidad_data.csv
2540,15.33,sensorProximidad_data.csv
2541,16.97,sensorProximidad_data.csv
2542,18.89,sensorProximidad_data.csv
2543,16.63,sensorProximidad_data.csv
2544,22.07,sensorProximidad_data.csv
2545,15.67,sensorProximidad_data.csv
2546,16.63,sensorProximidad_data.csv
2547,15.33,sensorProximidad_data.csv
2548,15.67,sensorProximidad_data.csv
2549,15.67,sensorProximidad_data.csv
2550,15.67,sensorProximidad_data.csv
2551,15.3,sensorProximidad_data.csv
2552,14.3,sensorProximidad_data.csv
2553,14.64,sensorProximidad_data.csv
2554,12.95,sensorProximidad_data.csv
2555,12.95,sensorProximidad_data.csv
2556,16,sensorProximidad_data.csv
2557,14.3,sensorProximidad_data.csv
2558,11.24,sensorProximidad_data.csv
2559,10.86,sensorProximidad_data.csv
2560,7.82,sensorProximidad_data.csv
2561,604,sensorSonido_data.csv
2562,604,sensorSonido_data.csv
2563,605,sensorSonido_data.csv
2564,603,sensorSonido_data.csv
2565,604,sensorSonido_data.csv
2566,605,sensorSonido_data.csv
2567,603,sensorSonido_data.csv
2568,604,sensorSonido_data.csv
2569,605,sensorSonido_data.csv
2570,605,sensorSonido_data.csv
2571,604,sensorSonido_data.csv
2572,604,sensorSonido_data.csv
2573,604,sensorSonido_data.csv
2574,607,sensorSonido_data.csv
2575,603,sensorSonido_data.csv
2576,601,sensorSonido_data.csv
2577,605,sensorSonido_data.csv
2578,605,sensorSonido_data.csv
2579,605,sensorSonido_data.csv
2580,605,sensorSonido_data.csv
2581,604,sensorSonido_data.csv
2582,605,sensorSonido_data.csv
2583,605,sensorSonido_data.csv
2584,605,sensorSonido_data.csv
2585,605,sensorSonido_data.csv
2586,603,sensorSonido_data.csv
2587,605,sensorSonido_data.csv
2588,604,sensorSonido_data.csv
2589,605,sensorSonido_data.csv
2590,604,sensorSonido_data.csv
2591,604,sensorSonido_data.csv
2592,603,sensorSonido_data.csv
2593,604,sensorSonido_data.csv
2594,602,sensorSonido_data.csv
2595,604,sensorSonido_data.csv
2596,604,sensorSonido_data.csv
2597,605,sensorSonido_data.csv
2598,603,sensorSonido_data.csv
2599,604,sensorSonido_data.csv
2600,604,sensorSonido_data.csv
2601,604,sensorSonido_data.csv
2602,606,sensorSonido_data.csv
2603,604,sensorSonido_data.csv
2604,605,sensorSonido_data.csv
2605,604,sensorSonido_data.csv
2606,604,sensorSonido_data.csv
2607,605,sensorSonido_data.csv
2608,605,sensorSonido_data.csv
2609,604,sensorSonido_data.csv
2610,603,sensorSonido_data.csv
2611,604,sensorSonido_data.csv
2612,603,sensorSonido_data.csv
2613,604,sensorSonido_data.csv
2614,603,sensorSonido_data.csv
2615,605,sensorSonido_data.csv
2616,604,sensorSonido_data.csv
2617,604,sensorSonido_data.csv
2618,607,sensorSonido_data.csv
2619,604,sensorSonido_data.csv
2620,605,sensorSonido_data.csv
2621,604,sensorSonido_data.csv
2622,603,sensorSonido_data.csv
2623,603,sensorSonido_data.csv
2624,604,sensorSonido_data.csv
2625,605,sensorSonido_data.csv
2626,604,sensorSonido_data.csv
2627,605,sensorSonido_data.csv
2628,604,sensorSonido_data.csv
2629,604,sensorSonido_data.csv
2630,601,sensorSonido_data.csv
2631,606,sensorSonido_data.csv
2632,604,sensorSonido_data.csv
2633,604,sensorSonido_data.csv
2634,606,sensorSonido_data.csv
2635,603,sensorSonido_data.csv
2636,603,sensorSonido_data.csv
2637,604,sensorSonido_data.csv
2638,604,sensorSonido_data.csv
2639,605,sensorSonido_data.csv
2640,604,sensorSonido_data.csv
2641,602,sensorSonido_data.csv
2642,605,sensorSonido_data.csv
2643,605,sensorSonido_data.csv
2644,605,sensorSonido_data.csv
2645,602,sensorSonido_data.csv
2646,603,sensorSonido_data.csv
2647,603,sensorSonido_data.csv
2648,603,sensorSonido_data.csv
2649,606,sensorSonido_data.csv
2650,605,sensorSonido_data.csv
2651,602,sensorSonido_data.csv
2652,605,sensorSonido_data.csv
2653,604,sensorSonido_data.csv
2654,605,sensorSonido_data.csv
2655,603,sensorSonido_data.csv
2656,606,sensorSonido_data.csv
2657,605,sensorSonido_data.csv
2658,604,sensorSonido_data.csv
2659,604,sensorSonido_data.csv
2660,605,sensorSonido_data.csv
2661,605,sensorSonido_data.csv
2662,605,sensorSonido_data.csv
2663,603,sensorSonido_data.csv
2664,605,sensorSonido_data.csv
2665,605,sensorSonido_data.csv
2666,604,sensorSonido_data.csv
2667,604,sensorSonido_data.csv
2668,604,sensorSonido_data.csv
2669,605,sensorSonido_data.csv
2670,604,sensorSonido_data.csv
2671,605,sensorSonido_data.csv
2672,603,sensorSonido_data.csv
2673,605,sensorSonido_data.csv
2674,604,sensorSonido_data.csv
2675,604,sensorSonido_data.csv
2676,602,sensorSonido_data.csv
2677,605,sensorSonido_data.csv
2678,605,sensorSonido_data.csv
2679,604,sensorSonido_data.csv
2680,603,sensorSonido_data.csv
2681,604,sensorSonido_data.csv
2682,601,sensorSonido_data.csv
2683,604,sensorSonido_data.csv
2684,604,sensorSonido_data.csv
2685,605,sensorSonido_data.csv
2686,605,sensorSonido_data.csv
2687,604,sensorSonido_data.csv
2688,604,sensorSonido_data.csv
2689,604,sensorSonido_data.csv
2690,604,sensorSonido_data.csv
2691,604,sensorSonido_data.csv
2692,605,sensorSonido_data.csv
2693,605,sensorSonido_data.csv
2694,605,sensorSonido_data.csv
2695,605,sensorSonido_data.csv
2696,605,sensorSonido_data.csv
2697,605,sensorSonido_data.csv
2698,604,sensorSonido_data.csv
2699,603,sensorSonido_data.csv
2700,605,sensorSonido_data.csv
2701,604,sensorSonido_data.csv
2702,605,sensorSonido_data.csv
2703,605,sensorSonido_data.csv
2704,605,sensorSonido_data.csv
2705,603,sensorSonido_data.csv
2706,604,sensorSonido_data.csv
2707,604,sensorSonido_data.csv
2708,602,sensorSonido_data.csv
2709,604,sensorSonido_data.csv
2710,605,sensorSonido_data.csv
2711,604,sensorSonido_data.csv
2712,604,sensorSonido_data.csv
2713,604,sensorSonido_data.csv
2714,604,sensorSonido_data.csv
2715,605,sensorSonido_data.csv
2716,605,sensorSonido_data.csv
2717,605,sensorSonido_data.csv
2718,604,sensorSonido_data.csv
2719,604,sensorSonido_data.csv
2720,604,sensorSonido_data.csv
2721,602,sensorSonido_data.csv
2722,603,sensorSonido_data.csv
2723,602,sensorSonido_data.csv
2724,604,sensorSonido_data.csv
2725,602,sensorSonido_data.csv
2726,605,sensorSonido_data.csv
2727,605,sensorSonido_data.csv
2728,605,sensorSonido_data.csv
2729,605,sensorSonido_data.csv
2730,604,sensorSonido_data.csv
2731,604,sensorSonido_data.csv
2732,603,sensorSonido_data.csv
2733,603,sensorSonido_data.csv
2734,605,sensorSonido_data.csv
2735,604,sensorSonido_data.csv
2736,605,sensorSonido_data.csv
2737,604,sensorSonido_data.csv
2738,605,sensorSonido_data.csv
2739,601,sensorSonido_data.csv
2740,603,sensorSonido_data.csv
2741,604,sensorSonido_data.csv
2742,604,sensorSonido_data.csv
2743,604,sensorSonido_data.csv
2744,604,sensorSonido_data.csv
2745,604,sensorSonido_data.csv
2746,605,sensorSonido_data.csv
2747,603,sensorSonido_data.csv
2748,603,sensorSonido_data.csv
2749,605,sensorSonido_data.csv
2750,606,sensorSonido_data.csv
2751,604,sensorSonido_data.csv
2752,602,sensorSonido_data.csv
2753,605,sensorSonido_data.csv
2754,606,sensorSonido_data.csv
2755,605,sensorSonido_data.csv
2756,605,sensorSonido_data.csv
2757,604,sensorSonido_data.csv
2758,604,sensorSonido_data.csv
2759,604,sensorSonido_data.csv
2760,605,sensorSonido_data.csv
2761,605,sensorSonido_data.csv
2762,606,sensorSonido_data.csv
2763,600,sensorSonido_data.csv
2764,602,sensorSonido_data.csv
2765,603,sensorSonido_data.csv
2766,604,sensorSonido_data.csv
2767,606,sensorSonido_data.csv
2768,604,sensorSonido_data.csv
2769,602,sensorSonido_data.csv
2770,604,sensorSonido_data.csv
2771,605,sensorSonido_data.csv
2772,605,sensorSonido_data.csv
2773,605,sensorSonido_data.csv
2774,605,sensorSonido_data.csv
2775,604,sensorSonido_data.csv
2776,602,sensorSonido_data.csv
2777,602,sensorSonido_data.csv
2778,605,sensorSonido_data.csv
2779,604,sensorSonido_data.csv
2780,606,sensorSonido_data.csv
2781,602,sensorSonido_data.csv
2782,604,sensorSonido_data.csv
2783,605,sensorSonido_data.csv
2784,605,sensorSonido_data.csv
2785,601,sensorSonido_data.csv
2786,605,sensorSonido_data.csv
2787,605,sensorSonido_data.csv
2788,605,sensorSonido_data.csv
2789,604,sensorSonido_data.csv
2790,601,sensorSonido_data.csv
2791,605,sensorSonido_data.csv
2792,605,sensorSonido_data.csv
2793,604,sensorSonido_data.csv
2794,605,sensorSonido_data.csv
2795,605,sensorSonido_data.csv
2796,604,sensorSonido_data.csv
2797,608,sensorSonido_data.csv
2798,602,sensorSonido_data.csv
2799,605,sensorSonido_data.csv
2800,604,sensorSonido_data.csv
2801,604,sensorSonido_data.csv
2802,603,sensorSonido_data.csv
2803,604,sensorSonido_data.csv
2804,604,sensorSonido_data.csv
2805,604,sensorSonido_data.csv
2806,604,sensorSonido_data.csv
2807,604,sensorSonido_data.csv
2808,605,sensorSonido_data.csv
2809,607,sensorSonido_data.csv
2810,604,sensorSonido_data.csv
2811,605,sensorSonido_data.csv
2812,605,sensorSonido_data.csv
2813,605,sensorSonido_data.csv
2814,604,sensorSonido_data.csv
2815,605,sensorSonido_data.csv
2816,604,sensorSonido_data.csv
2817,604,sensorSonido_data.csv
2818,605,sensorSonido_data.csv
2819,600,sensorSonido_data.csv
2820,605,sensorSonido_data.csv
2821,605,sensorSonido_data.csv
2822,605,sensorSonido_data.csv
2823,601,sensorSonido_data.csv
2824,603,sensorSonido_data.csv
2825,604,sensorSonido_data.csv
2826,604,sensorSonido_data.csv
2827,605,sensorSonido_data.csv
2828,604,sensorSonido_data.csv
2829,602,sensorSonido_data.csv
2830,605,sensorSonido_data.csv
2831,605,sensorSonido_data.csv
2832,605,sensorSonido_data.csv
2833,605,sensorSonido_data.csv
2834,605,sensorSonido_data.csv
2835,604,sensorSonido_data.csv
2836,605,sensorSonido_data.csv
2837,603,sensorSonido_data.csv
2838,604,sensorSonido_data.csv
2839,601,sensorSonido_data.csv
2840,603,sensorSonido_data.csv
2841,601,sensorSonido_data.csv
2842,605,sensorSonido_data.csv
2843,604,sensorSonido_data.csv
2844,604,sensorSonido_data.csv
2845,604,sensorSonido_data.csv
2846,605,sensorSonido_data.csv
2847,604,sensorSonido_data.csv
2848,603,sensorSonido_data.csv
2849,604,sensorSonido_data.csv
2850,605,sensorSonido_data.csv
2851,604,sensorSonido_data.csv
2852,603,sensorSonido_data.csv
2853,606,sensorSonido_data.csv
2854,604,sensorSonido_data.csv
2855,605,sensorSonido_data.csv
2856,603,sensorSonido_data.csv
2857,604,sensorSonido_data.csv
2858,604,sensorSonido_data.csv
2859,607,sensorSonido_data.csv
2860,602,sensorSonido_data.csv
2861,605,sensorSonido_data.csv
2862,605,sensorSonido_data.csv
2863,606,sensorSonido_data.csv
2864,604,sensorSonido_data.csv
2865,604,sensorSonido_data.csv
2866,605,sensorSonido_data.csv
2867,605,sensorSonido_data.csv
2868,604,sensorSonido_data.csv
2869,604,sensorSonido_data.csv
2870,604,sensorSonido_data.csv
2871,605,sensorSonido_data.csv
2872,604,sensorSonido_data.csv
2873,604,sensorSonido_data.csv
2874,605,sensorSonido_data.csv
2875,605,sensorSonido_data.csv
2876,605,sensorSonido_data.csv
2877,604,sensorSonido_data.csv
2878,605,sensorSonido_data.csv
2879,603,sensorSonido_data.csv
2880,603,sensorSonido_data.csv
2881,605,sensorSonido_data.csv
2882,603,sensorSonido_data.csv
2883,605,sensorSonido_data.csv
2884,603,sensorSonido_data.csv
2885,604,sensorSonido_data.csv
2886,604,sensorSonido_data.csv
2887,604,sensorSonido_data.csv
2888,605,sensorSonido_data.csv
2889,603,sensorSonido_data.csv
2890,605,sensorSonido_data.csv
2891,605,sensorSonido_data.csv
2892,605,sensorSonido_data.csv
2893,604,sensorSonido_data.csv
2894,604,sensorSonido_data.csv
2895,605,sensorSonido_data.csv
2896,604,sensorSonido_data.csv
2897,606,sensorSonido_data.csv
2898,604,sensorSonido_data.csv
2899,604,sensorSonido_data.csv
2900,604,sensorSonido_data.csv
2901,604,sensorSonido_data.csv
2902,604,sensorSonido_data.csv
2903,605,sensorSonido_data.csv
2904,605,sensorSonido_data.csv
2905,604,sensorSonido_data.csv
2906,604,sensorSonido_data.csv
2907,604,sensorSonido_data.csv
2908,605,sensorSonido_data.csv
2909,603,sensorSonido_data.csv
2910,605,sensorSonido_data.csv
2911,604,sensorSonido_data.csv
2912,606,sensorSonido_data.csv
2913,601,sensorSonido_data.csv
2914,604,sensorSonido_data.csv
2915,602,sensorSonido_data.csv
2916,605,sensorSonido_data.csv
2917,605,sensorSonido_data.csv
2918,605,sensorSonido_data.csv
2919,604,sensorSonido_data.csv
2920,605,sensorSonido_data.csv
2921,604,sensorSonido_data.csv
2922,605,sensorSonido_data.csv
2923,601,sensorSonido_data.csv
2924,604,sensorSonido_data.csv
2925,604,sensorSonido_data.csv
2926,605,sensorSonido_data.csv
2927,601,sensorSonido_data.csv
2928,601,sensorSonido_data.csv
2929,605,sensorSonido_data.csv
2930,605,sensorSonido_data.csv
2931,602,sensorSonido_data.csv
2932,606,sensorSonido_data.csv
2933,605,sensorSonido_data.csv
2934,604,sensorSonido_data.csv
2935,602,sensorSonido_data.csv
2936,605,sensorSonido_data.csv
2937,604,sensorSonido_data.csv
2938,604,sensorSonido_data.csv
2939,605,sensorSonido_data.csv
2940,605,sensorSonido_data.csv
2941,603,sensorSonido_data.csv
2942,605,sensorSonido_data.csv
2943,602,sensorSonido_data.csv
2944,605,sensorSonido_data.csv
2945,605,sensorSonido_data.csv
2946,605,sensorSonido_data.csv
2947,605,sensorSonido_data.csv
2948,603,sensorSonido_data.csv
2949,604,sensorSonido_data.csv
2950,604,sensorSonido_data.csv
2951,604,sensorSonido_data.csv
2952,605,sensorSonido_data.csv
2953,604,sensorSonido_data.csv
2954,604,sensorSonido_data.csv
2955,604,sensorSonido_data.csv
2956,604,sensorSonido_data.csv
2957,608,sensorSonido_data.csv
2958,604,sensorSonido_data.csv
2959,604,sensorSonido_data.csv
2960,605,sensorSonido_data.csv
2961,603,sensorSonido_data.csv
2962,605,sensorSonido_data.csv
2963,604,sensorSonido_data.csv
2964,601,sensorSonido_data.csv
2965,603,sensorSonido_data.csv
2966,607,sensorSonido_data.csv
2967,606,sensorSonido_data.csv
2968,605,sensorSonido_data.csv
2969,604,sensorSonido_data.csv
2970,604,sensorSonido_data.csv
2971,605,sensorSonido_data.csv
2972,605,sensorSonido_data.csv
2973,605,sensorSonido_data.csv
2974,605,sensorSonido_data.csv
2975,605,sensorSonido_data.csv
2976,604,sensorSonido_data.csv
2977,606,sensorSonido_data.csv
2978,605,sensorSonido_data.csv
2979,605,sensorSonido_data.csv
2980,603,sensorSonido_data.csv
2981,604,sensorSonido_data.csv
2982,604,sensorSonido_data.csv
2983,605,sensorSonido_data.csv
2984,605,sensorSonido_data.csv
2985,603,sensorSonido_data.csv
2986,604,sensorSonido_data.csv
2987,604,sensorSonido_data.csv
2988,604,sensorSonido_data.csv
2989,604,sensorSonido_data.csv
2990,605,sensorSonido_data.csv
2991,605,sensorSonido_data.csv
2992,604,sensorSonido_data.csv
2993,607,sensorSonido_data.csv
2994,604,sensorSonido_data.csv
2995,607,sensorSonido_data.csv
2996,604,sensorSonido_data.csv
2997,603,sensorSonido_data.csv
2998,606,sensorSonido_data.csv
2999,604,sensorSonido_data.csv
3000,605,sensorSonido_data.csv
3001,603,sensorSonido_data.csv
3002,603,sensorSonido_data.csv
3003,604,sensorSonido_data.csv
3004,603,sensorSonido_data.csv
3005,604,sensorSonido_data.csv
3006,604,sensorSonido_data.csv
3007,604,sensorSonido_data.csv
3008,605,sensorSonido_data.csv
3009,604,sensorSonido_data.csv
3010,606,sensorSonido_data.csv
3011,605,sensorSonido_data.csv
3012,603,sensorSonido_data.csv
3013,605,sensorSonido_data.csv
3014,604,sensorSonido_data.csv
3015,604,sensorSonido_data.csv
3016,605,sensorSonido_data.csv
3017,603,sensorSonido_data.csv
3018,606,sensorSonido_data.csv
3019,605,sensorSonido_data.csv
3020,604,sensorSonido_data.csv
3021,604,sensorSonido_data.csv
3022,604,sensorSonido_data.csv
3023,604,sensorSonido_data.csv
3024,603,sensorSonido_data.csv
3025,604,sensorSonido_data.csv
3026,606,sensorSonido_data.csv
3027,603,sensorSonido_data.csv
3028,603,sensorSonido_data.csv
3029,605,sensorSonido_data.csv
3030,604,sensorSonido_data.csv
3031,605,sensorSonido_data.csv
3032,602,sensorSonido_data.csv
3033,604,sensorSonido_data.csv
3034,605,sensorSonido_data.csv
3035,605,sensorSonido_data.csv
3036,604,sensorSonido_data.csv
3037,606,sensorSonido_data.csv
